epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_f1,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
1.0,1.2633822155140695,0.8185119047619047,0.8131607570128309,0.832488663494587,0.7699404761904762,0.7502453254966709,0.7502453254966709,0.0003,85.26288083381951,85.26288083381951,1.0
2.0,0.7703983530118352,0.8558333333333333,0.8534740422641044,0.8294075744492667,0.7842261904761905,0.7800642614107045,0.7800642614107045,0.0003,78.16100074537098,163.4238815791905,1.0
3.0,0.6642365486990838,0.8858333333333334,0.8855615351971243,0.7074890689480873,0.8247023809523809,0.8188666024718564,0.8188666024718564,0.0003,65.77658925019205,229.20047082938254,1.0
4.0,0.581599632813817,0.9148809523809524,0.9147813848312641,0.6750458633615857,0.8419642857142857,0.8342926742457383,0.8342926742457383,0.0003,74.6304725240916,303.83094335347414,1.0
5.0,0.5362157262932686,0.9452380952380952,0.9449362167697707,0.6518517418276696,0.8625,0.8623267956531256,0.8623267956531256,0.0003,81.65566176362336,385.4866051170975,1.0
6.0,0.489975582474754,0.9567857142857142,0.956670093360013,0.6130910083651543,0.8845238095238095,0.88483171212357,0.88483171212357,0.0003,80.84354643896222,466.3301515560597,1.0
7.0,0.4515891939685458,0.9706547619047619,0.9707196048473924,0.5602074548602104,0.9113095238095238,0.9115506606639174,0.9115506606639174,0.0003,77.4590313192457,543.7891828753054,1.0
8.0,0.44125759991861524,0.9708928571428571,0.9708122340440853,0.5541449497853007,0.9142857142857143,0.9147338773243723,0.9147338773243723,0.0003,67.44926426559687,611.2384471409023,1.0
9.0,0.41732508151304154,0.9804761904761905,0.9805077535865898,0.6325250730628059,0.8991071428571429,0.9006019962718598,0.9006019962718598,0.0003,80.33891643024981,691.5773635711521,0.0
10.0,0.399711850867385,0.9733928571428572,0.9733501257823686,0.6372826295949164,0.8949404761904762,0.8936545461542443,0.8936545461542443,0.0003,76.85505167767406,768.4324152488261,0.0
11.0,0.3855075116242681,0.9892261904761904,0.9892204430314457,0.5645033921514239,0.9098214285714286,0.9096813534440852,0.9096813534440852,0.00015,82.58948797173798,851.0219032205641,0.0
12.0,0.35574698208343414,0.9950595238095238,0.995058589115471,0.5499400233229002,0.9264880952380953,0.9267013699118495,0.9267013699118495,0.00015,78.24087758921087,929.262780809775,1.0
13.0,0.3467503331388746,0.9921428571428571,0.9921430674420394,0.579466466038,0.9196428571428571,0.9195408583942627,0.9195408583942627,0.00015,76.12237300351262,1005.3851538132876,0.0
14.0,0.34195892930030825,0.9941071428571429,0.9941071652354511,0.6488327925403913,0.9032738095238095,0.9026831469445588,0.9026831469445588,0.00015,76.7664931807667,1082.1516469940543,0.0
15.0,0.3397309212741398,0.9977380952380952,0.9977368784071808,0.5653821544987815,0.919345238095238,0.91982465651793,0.91982465651793,7.5e-05,65.23153688386083,1147.3831838779151,0.0
16.0,0.3276610186412221,0.9978571428571429,0.9978564760819245,0.5839607269991012,0.9223214285714286,0.922505581169558,0.922505581169558,7.5e-05,81.28117768839002,1228.6643615663052,0.0
17.0,0.3239392709306308,0.99875,0.9987497649636263,0.6024510909404074,0.919047619047619,0.9192461077127483,0.9192461077127483,7.5e-05,81.95527103543282,1310.619632601738,0.0
18.0,0.32294726293711434,0.9992261904761904,0.9992261262141483,0.5884011130247797,0.9211309523809523,0.9210430251900403,0.9210430251900403,3.75e-05,77.39320480450988,1388.0128374062479,0.0
