epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_f1,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
1.0,1.4685969725109282,0.7585119047619048,0.7536277697603891,1.194380940993627,0.6258928571428571,0.6214506122958765,0.6214506122958765,0.0006,23.79112957045436,23.79112957045436,1.0
2.0,0.8428615865253267,0.8541071428571428,0.8541388686353032,1.0800839338983808,0.694047619047619,0.6920092460864528,0.6920092460864528,0.0006,10.952806640416384,34.74393621087074,1.0
3.0,0.669060545592081,0.9113690476190476,0.9110608096904205,0.922014574209849,0.7574404761904762,0.7563880428211397,0.7563880428211397,0.0006,6.765258979052305,41.50919518992305,1.0
4.0,0.5650161489418575,0.9336309523809524,0.9333011088237205,0.9242531503949847,0.7666666666666667,0.7634378136787515,0.7634378136787515,0.0006,8.403236236423254,49.9124314263463,1.0
5.0,0.511390669402622,0.9569047619047619,0.9569008023164836,0.9112819935594286,0.7803571428571429,0.7806181045521301,0.7806181045521301,0.0006,7.389751328155398,57.3021827545017,1.0
6.0,0.4668680349418095,0.9697619047619047,0.969724229739584,0.8936862800802503,0.8071428571428572,0.8077607055611301,0.8077607055611301,0.0006,10.324020959436893,67.6262037139386,1.0
7.0,0.4335556010972886,0.9742261904761905,0.9742243010766124,0.9029434397107079,0.8026785714285715,0.8034069692287438,0.8034069692287438,0.0006,10.537022896111012,78.1632266100496,0.0
8.0,0.4142445059049697,0.9775,0.9774142520294613,0.8956214354151771,0.8125,0.8107487357492674,0.8107487357492674,0.0006,9.810875736176968,87.97410234622657,1.0
9.0,0.39629493270601546,0.9769047619047619,0.9769145213683027,0.8649176364853268,0.8202380952380952,0.819731861196316,0.819731861196316,0.0006,7.500207023695111,95.47430936992168,1.0
10.0,0.3940412972086952,0.9810119047619048,0.9810235971565643,0.9145736183438983,0.8139880952380952,0.8141832718758009,0.8141832718758009,0.0006,10.384389379993081,105.85869874991477,0.0
