model,seed,true_label,pred_label,count
ResNet18,51,0,0,309
ResNet18,51,0,1,0
ResNet18,51,0,2,0
ResNet18,51,0,3,6
ResNet18,51,0,4,5
ResNet18,51,0,5,0
ResNet18,51,0,6,0
ResNet18,51,0,7,0
ResNet18,51,0,8,0
ResNet18,51,0,9,0
ResNet18,51,0,10,0
ResNet18,51,0,11,0
ResNet18,51,1,0,0
ResNet18,51,1,1,315
ResNet18,51,1,2,0
ResNet18,51,1,3,2
ResNet18,51,1,4,0
ResNet18,51,1,5,3
ResNet18,51,1,6,0
ResNet18,51,1,7,0
ResNet18,51,1,8,0
ResNet18,51,1,9,0
ResNet18,51,1,10,0
ResNet18,51,1,11,0
ResNet18,51,2,0,0
ResNet18,51,2,1,1
ResNet18,51,2,2,318
ResNet18,51,2,3,1
ResNet18,51,2,4,0
ResNet18,51,2,5,0
ResNet18,51,2,6,0
ResNet18,51,2,7,0
ResNet18,51,2,8,0
ResNet18,51,2,9,0
ResNet18,51,2,10,0
ResNet18,51,2,11,0
ResNet18,51,3,0,5
ResNet18,51,3,1,0
ResNet18,51,3,2,0
ResNet18,51,3,3,233
ResNet18,51,3,4,5
ResNet18,51,3,5,0
ResNet18,51,3,6,75
ResNet18,51,3,7,0
ResNet18,51,3,8,0
ResNet18,51,3,9,0
ResNet18,51,3,10,0
ResNet18,51,3,11,2
ResNet18,51,4,0,1
ResNet18,51,4,1,0
ResNet18,51,4,2,0
ResNet18,51,4,3,0
ResNet18,51,4,4,319
ResNet18,51,4,5,0
ResNet18,51,4,6,0
ResNet18,51,4,7,0
ResNet18,51,4,8,0
ResNet18,51,4,9,0
ResNet18,51,4,10,0
ResNet18,51,4,11,0
ResNet18,51,5,0,1
ResNet18,51,5,1,1
ResNet18,51,5,2,0
ResNet18,51,5,3,0
ResNet18,51,5,4,0
ResNet18,51,5,5,318
ResNet18,51,5,6,0
ResNet18,51,5,7,0
ResNet18,51,5,8,0
ResNet18,51,5,9,0
ResNet18,51,5,10,0
ResNet18,51,5,11,0
ResNet18,51,6,0,0
ResNet18,51,6,1,0
ResNet18,51,6,2,0
ResNet18,51,6,3,51
ResNet18,51,6,4,2
ResNet18,51,6,5,0
ResNet18,51,6,6,266
ResNet18,51,6,7,0
ResNet18,51,6,8,0
ResNet18,51,6,9,0
ResNet18,51,6,10,0
ResNet18,51,6,11,1
ResNet18,51,7,0,1
ResNet18,51,7,1,1
ResNet18,51,7,2,0
ResNet18,51,7,3,0
ResNet18,51,7,4,0
ResNet18,51,7,5,0
ResNet18,51,7,6,0
ResNet18,51,7,7,304
ResNet18,51,7,8,1
ResNet18,51,7,9,0
ResNet18,51,7,10,13
ResNet18,51,7,11,0
ResNet18,51,8,0,1
ResNet18,51,8,1,0
ResNet18,51,8,2,1
ResNet18,51,8,3,0
ResNet18,51,8,4,0
ResNet18,51,8,5,0
ResNet18,51,8,6,1
ResNet18,51,8,7,2
ResNet18,51,8,8,313
ResNet18,51,8,9,1
ResNet18,51,8,10,0
ResNet18,51,8,11,1
ResNet18,51,9,0,0
ResNet18,51,9,1,2
ResNet18,51,9,2,0
ResNet18,51,9,3,0
ResNet18,51,9,4,0
ResNet18,51,9,5,0
ResNet18,51,9,6,0
ResNet18,51,9,7,7
ResNet18,51,9,8,3
ResNet18,51,9,9,306
ResNet18,51,9,10,1
ResNet18,51,9,11,1
ResNet18,51,10,0,0
ResNet18,51,10,1,0
ResNet18,51,10,2,0
ResNet18,51,10,3,0
ResNet18,51,10,4,0
ResNet18,51,10,5,0
ResNet18,51,10,6,0
ResNet18,51,10,7,23
ResNet18,51,10,8,6
ResNet18,51,10,9,0
ResNet18,51,10,10,291
ResNet18,51,10,11,0
ResNet18,51,11,0,0
ResNet18,51,11,1,0
ResNet18,51,11,2,0
ResNet18,51,11,3,0
ResNet18,51,11,4,0
ResNet18,51,11,5,0
ResNet18,51,11,6,0
ResNet18,51,11,7,0
ResNet18,51,11,8,0
ResNet18,51,11,9,0
ResNet18,51,11,10,0
ResNet18,51,11,11,320
