model,seed,true_label,pred_label,count
MobileNet_V2,45,0,0,303
MobileNet_V2,45,0,1,0
MobileNet_V2,45,0,2,5
MobileNet_V2,45,0,3,9
MobileNet_V2,45,0,4,1
MobileNet_V2,45,0,5,0
MobileNet_V2,45,0,6,0
MobileNet_V2,45,0,7,1
MobileNet_V2,45,0,8,0
MobileNet_V2,45,0,9,0
MobileNet_V2,45,0,10,1
MobileNet_V2,45,0,11,0
MobileNet_V2,45,1,0,0
MobileNet_V2,45,1,1,279
MobileNet_V2,45,1,2,40
MobileNet_V2,45,1,3,0
MobileNet_V2,45,1,4,0
MobileNet_V2,45,1,5,1
MobileNet_V2,45,1,6,0
MobileNet_V2,45,1,7,0
MobileNet_V2,45,1,8,0
MobileNet_V2,45,1,9,0
MobileNet_V2,45,1,10,0
MobileNet_V2,45,1,11,0
MobileNet_V2,45,2,0,9
MobileNet_V2,45,2,1,0
MobileNet_V2,45,2,2,308
MobileNet_V2,45,2,3,1
MobileNet_V2,45,2,4,0
MobileNet_V2,45,2,5,0
MobileNet_V2,45,2,6,1
MobileNet_V2,45,2,7,0
MobileNet_V2,45,2,8,1
MobileNet_V2,45,2,9,0
MobileNet_V2,45,2,10,0
MobileNet_V2,45,2,11,0
MobileNet_V2,45,3,0,6
MobileNet_V2,45,3,1,0
MobileNet_V2,45,3,2,0
MobileNet_V2,45,3,3,279
MobileNet_V2,45,3,4,0
MobileNet_V2,45,3,5,0
MobileNet_V2,45,3,6,35
MobileNet_V2,45,3,7,0
MobileNet_V2,45,3,8,0
MobileNet_V2,45,3,9,0
MobileNet_V2,45,3,10,0
MobileNet_V2,45,3,11,0
MobileNet_V2,45,4,0,0
MobileNet_V2,45,4,1,0
MobileNet_V2,45,4,2,0
MobileNet_V2,45,4,3,0
MobileNet_V2,45,4,4,320
MobileNet_V2,45,4,5,0
MobileNet_V2,45,4,6,0
MobileNet_V2,45,4,7,0
MobileNet_V2,45,4,8,0
MobileNet_V2,45,4,9,0
MobileNet_V2,45,4,10,0
MobileNet_V2,45,4,11,0
MobileNet_V2,45,5,0,0
MobileNet_V2,45,5,1,3
MobileNet_V2,45,5,2,0
MobileNet_V2,45,5,3,0
MobileNet_V2,45,5,4,0
MobileNet_V2,45,5,5,317
MobileNet_V2,45,5,6,0
MobileNet_V2,45,5,7,0
MobileNet_V2,45,5,8,0
MobileNet_V2,45,5,9,0
MobileNet_V2,45,5,10,0
MobileNet_V2,45,5,11,0
MobileNet_V2,45,6,0,0
MobileNet_V2,45,6,1,0
MobileNet_V2,45,6,2,0
MobileNet_V2,45,6,3,119
MobileNet_V2,45,6,4,2
MobileNet_V2,45,6,5,0
MobileNet_V2,45,6,6,190
MobileNet_V2,45,6,7,1
MobileNet_V2,45,6,8,0
MobileNet_V2,45,6,9,0
MobileNet_V2,45,6,10,0
MobileNet_V2,45,6,11,8
MobileNet_V2,45,7,0,0
MobileNet_V2,45,7,1,0
MobileNet_V2,45,7,2,8
MobileNet_V2,45,7,3,0
MobileNet_V2,45,7,4,0
MobileNet_V2,45,7,5,1
MobileNet_V2,45,7,6,0
MobileNet_V2,45,7,7,262
MobileNet_V2,45,7,8,9
MobileNet_V2,45,7,9,1
MobileNet_V2,45,7,10,38
MobileNet_V2,45,7,11,1
MobileNet_V2,45,8,0,0
MobileNet_V2,45,8,1,0
MobileNet_V2,45,8,2,0
MobileNet_V2,45,8,3,0
MobileNet_V2,45,8,4,0
MobileNet_V2,45,8,5,0
MobileNet_V2,45,8,6,0
MobileNet_V2,45,8,7,0
MobileNet_V2,45,8,8,303
MobileNet_V2,45,8,9,0
MobileNet_V2,45,8,10,0
MobileNet_V2,45,8,11,17
MobileNet_V2,45,9,0,0
MobileNet_V2,45,9,1,0
MobileNet_V2,45,9,2,0
MobileNet_V2,45,9,3,0
MobileNet_V2,45,9,4,0
MobileNet_V2,45,9,5,0
MobileNet_V2,45,9,6,0
MobileNet_V2,45,9,7,0
MobileNet_V2,45,9,8,0
MobileNet_V2,45,9,9,320
MobileNet_V2,45,9,10,0
MobileNet_V2,45,9,11,0
MobileNet_V2,45,10,0,0
MobileNet_V2,45,10,1,1
MobileNet_V2,45,10,2,0
MobileNet_V2,45,10,3,0
MobileNet_V2,45,10,4,0
MobileNet_V2,45,10,5,2
MobileNet_V2,45,10,6,0
MobileNet_V2,45,10,7,23
MobileNet_V2,45,10,8,1
MobileNet_V2,45,10,9,3
MobileNet_V2,45,10,10,290
MobileNet_V2,45,10,11,0
MobileNet_V2,45,11,0,0
MobileNet_V2,45,11,1,0
MobileNet_V2,45,11,2,0
MobileNet_V2,45,11,3,34
MobileNet_V2,45,11,4,0
MobileNet_V2,45,11,5,0
MobileNet_V2,45,11,6,7
MobileNet_V2,45,11,7,0
MobileNet_V2,45,11,8,0
MobileNet_V2,45,11,9,7
MobileNet_V2,45,11,10,0
MobileNet_V2,45,11,11,272
